370;41;1;0;0
371;41;2;0;0
372;41;3;0;0
373;41;4;0;0
374;41;5;0;0
375;41;6;0;0
376;41;7;0;0
377;41;8;0;0
378;41;9;0;0
379;42;1;0;0
380;42;2;0;0
381;42;3;0;0
382;42;4;0;0
383;42;5;0;0
384;42;6;0;0
385;42;7;0;0
386;42;8;0;0
387;42;9;0;0
388;43;1;0;0
389;43;2;0;0
390;43;3;0;0
391;43;4;0;0
392;43;5;0;0
393;43;6;0;0
394;43;7;0;0
395;43;8;0;0
396;43;9;0;0
397;44;1;0;0
398;44;2;0;0
399;44;3;0;0
400;44;4;0;0
401;44;5;0;0
402;44;6;0;0
403;44;7;0;0
404;44;8;0;0
405;44;9;0;0
406;45;1;0;0
407;45;2;0;0
408;45;3;0;0
409;45;4;0;0
410;45;5;0;0
411;45;6;0;0
412;45;7;0;0
413;45;8;0;0
414;45;9;0;0
415;46;1;0;0
416;46;2;0;0
417;46;3;0;0
418;46;4;0;0
419;46;5;0;0
420;46;6;0;0
421;46;7;0;0
422;46;8;0;0
423;46;9;0;0
424;47;1;0;0
425;47;2;0;0
426;47;3;0;0
427;47;4;0;0
428;47;5;0;0
429;47;6;0;0
430;47;7;0;0
431;47;8;0;0
432;47;9;0;0
433;48;1;0;0
434;48;2;0;0
435;48;3;0;0
436;48;4;0;0
437;48;5;0;0
438;48;6;0;0
439;48;7;0;0
440;48;8;0;0
441;48;9;0;0
442;49;1;0;0
443;49;2;0;0
444;49;3;0;0
445;49;4;0;0
446;49;5;0;0
447;49;6;0;0
448;49;7;0;0
449;49;8;0;0
450;49;9;0;0
451;50;1;83;30
452;50;2;83;10
453;50;3;83;5
454;50;4;0;0
455;50;5;0;0
456;50;6;0;0
457;50;7;0;0
458;50;8;0;0
459;50;9;0;0
460;51;1;83;30
461;51;2;83;10
462;51;3;83;5
463;51;4;0;0
464;51;5;0;0
465;51;6;0;0
466;51;7;0;0
467;51;8;0;0
468;51;9;0;0
469;52;1;83;30
470;52;2;83;10
471;52;3;83;5
472;52;4;0;0
473;52;5;0;0
474;52;6;0;0
475;52;7;0;0
476;52;8;0;0
477;52;9;0;0
478;53;1;83;30
479;53;2;83;10
480;53;3;83;5
481;53;4;0;0
482;53;5;0;0
483;53;6;0;0
484;53;7;0;0
485;53;8;0;0
486;53;9;0;0
487;54;1;83;30
488;54;2;83;10
489;54;3;83;5
490;54;4;0;0
491;54;5;0;0
492;54;6;0;0
493;54;7;0;0
494;54;8;0;0
495;54;9;0;0
496;55;1;83;30
497;55;2;83;10
498;55;3;83;5
499;55;4;0;0
500;55;5;0;0
501;55;6;0;0
502;55;7;0;0
503;55;8;0;0
504;55;9;0;0
505;56;1;0;0
506;56;2;0;0
507;56;3;0;0
508;56;4;0;0
509;56;5;0;0
510;56;6;0;0
511;56;7;0;0
512;56;8;0;0
513;56;9;0;0
514;57;1;0;0
515;57;2;0;0
516;57;3;0;0
517;57;4;0;0
518;57;5;0;0
519;57;6;0;0
520;57;7;0;0
521;57;8;0;0
522;57;9;0;0
523;58;1;0;0
524;58;2;0;0
525;58;3;0;0
526;58;4;0;0
527;58;5;0;0
528;58;6;0;0
529;58;7;0;0
530;58;8;0;0
531;58;9;0;0
532;59;1;0;0
533;59;2;0;0
534;59;3;0;0
535;59;4;0;0
536;59;5;0;0
537;59;6;0;0
538;59;7;0;0
539;59;8;0;0
540;59;9;0;0
541;60;1;0;0
542;60;2;0;0
543;60;3;0;0
544;60;4;0;0
545;60;5;0;0
546;60;6;0;0
547;60;7;0;0
548;60;8;0;0
549;60;9;0;0
550;61;1;0;0
551;61;2;0;0
552;61;3;0;0
553;61;4;0;0
554;61;5;0;0
555;61;6;0;0
556;61;7;0;0
557;61;8;0;0
558;61;9;0;0
559;62;1;0;0
560;62;2;0;0
561;62;3;0;0
562;62;4;0;0
563;62;5;0;0
564;62;6;0;0
565;62;7;0;0
566;62;8;0;0
567;62;9;0;0
568;63;1;83;30
569;63;2;83;10
570;63;3;83;5
571;63;4;0;0
572;63;5;0;0
573;63;6;610;5
574;63;7;0;0
575;63;8;0;0
576;63;9;0;0
577;64;1;83;30
578;64;2;83;10
579;64;3;83;5
580;64;4;0;0
581;64;5;0;0
582;64;6;610;5
583;64;7;0;0
584;64;8;0;0
585;64;9;0;0
586;65;1;0;0
587;65;2;0;0
588;65;3;0;0
589;65;4;0;0
590;65;5;0;0
591;65;6;0;0
592;65;7;0;0
593;65;8;0;0
594;65;9;0;0
595;66;1;0;0
596;66;2;0;0
597;66;3;0;0
598;66;4;0;0
599;66;5;0;0
600;66;6;0;0
601;66;7;0;0
602;66;8;0;0
603;66;9;0;0
604;67;1;83;30
605;67;2;83;10
606;67;3;83;5
607;67;4;0;0
608;67;5;0;0
609;67;6;0;0
610;67;7;0;0
611;67;8;0;0
612;67;9;0;0
613;68;1;0;0
614;68;2;0;0
615;68;3;0;0
616;68;4;0;0
617;68;5;0;0
618;68;6;0;0
619;68;7;0;0
620;68;8;0;0
621;68;9;0;0
622;69;1;0;0
623;69;2;0;0
624;69;3;0;0
625;69;4;0;0
626;69;5;0;0
627;69;6;0;0
628;69;7;0;0
629;69;8;0;0
630;69;9;0;0
631;70;1;0;0
632;70;2;0;0
633;70;3;0;0
634;70;4;0;0
635;70;5;0;0
636;70;6;0;0
637;70;7;0;0
638;70;8;0;0
639;70;9;0;0
640;71;1;0;0
641;71;2;0;0
642;71;3;0;0
643;71;4;0;0
644;71;5;0;0
645;71;6;0;0
646;71;7;0;0
647;71;8;0;0
648;71;9;0;0
649;72;1;0;0
650;72;2;0;0
651;72;3;0;0
652;72;4;0;0
653;72;5;0;0
654;72;6;0;0
655;72;7;0;0
656;72;8;0;0
657;72;9;0;0
658;73;1;0;0
659;73;2;0;0
660;73;3;0;0
661;73;4;0;0
662;73;5;0;0
663;73;6;0;0
664;73;7;0;0
665;73;8;0;0
666;73;9;0;0
667;74;1;0;0
668;74;2;0;0
669;74;3;0;0
670;74;4;0;0
671;74;5;0;0
672;74;6;0;0
673;74;7;0;0
674;74;8;0;0
675;74;9;0;0
676;75;1;0;0
677;75;2;0;0
678;75;3;0;0
679;75;4;0;0
680;75;5;0;0
681;75;6;0;0
682;75;7;0;0
683;75;8;0;0
684;75;9;0;0
685;76;1;0;0
686;76;2;0;0
687;76;3;0;0
688;76;4;0;0
689;76;5;0;0
690;76;6;0;0
691;76;7;0;0
692;76;8;0;0
693;76;9;0;0
694;77;1;0;0
695;77;2;0;0
696;77;3;0;0
697;77;4;0;0
698;77;5;0;0
699;77;6;0;0
700;77;7;0;0
701;77;8;0;0
702;77;9;0;0
703;78;1;0;0
704;78;2;0;0
705;78;3;0;0
706;78;4;0;0
707;78;5;0;0
708;78;6;0;0
709;78;7;0;0
710;78;8;0;0
711;78;9;0;0
712;79;1;0;0
713;79;2;0;0
714;79;3;0;0
715;79;4;0;0
716;79;5;0;0
717;79;6;0;0
718;79;7;0;0
719;79;8;0;0
720;79;9;0;0
721;80;1;0;0
722;80;2;0;0
723;80;3;0;0
724;80;4;0;0
725;80;5;0;0
726;80;6;0;0
727;80;7;0;0
728;80;8;0;0
729;80;9;0;0
730;81;1;206;30
731;81;2;6;10
732;81;3;32;5
733;81;4;0;0
734;81;5;0;0
735;81;6;0;0
736;81;7;0;0
737;81;8;0;0
738;81;9;0;0
739;82;1;207;30
740;82;2;7;10
741;82;3;33;5
742;82;4;0;0
743;82;5;0;0
744;82;6;0;0
745;82;7;0;0
746;82;8;0;0
747;82;9;0;0
748;83;1;247;30
749;83;2;7;10
750;83;3;33;5
751;83;4;0;0
752;83;5;0;0
753;83;6;0;0
754;83;7;0;0
755;83;8;0;0
756;83;9;0;0
757;84;1;247;30
758;84;2;7;10
759;84;3;33;5
760;84;4;0;0
761;84;5;0;0
762;84;6;0;0
763;84;7;0;0
764;84;8;0;0
765;84;9;0;0
766;85;1;207;30
767;85;2;7;10
768;85;3;33;5
769;85;4;0;0
770;85;5;0;0
771;85;6;0;0
772;85;7;0;0
773;85;8;0;0
774;85;9;0;0
775;86;1;247;30
776;86;2;7;10
777;86;3;33;5
778;86;4;0;0
779;86;5;0;0
780;86;6;0;0
781;86;7;0;0
782;86;8;0;0
783;86;9;0;0
784;87;1;247;30
785;87;2;7;10
786;87;3;33;5
787;87;4;0;0
788;87;5;0;0
789;87;6;0;0
790;87;7;0;0
791;87;8;0;0
792;87;9;0;0
793;88;1;248;30
794;88;2;8;10
795;88;3;33;5
796;88;4;0;0
797;88;5;0;0
798;88;6;0;0
799;88;7;0;0
800;88;8;0;0
801;88;9;0;0
802;89;1;208;30
803;89;2;8;10
804;89;3;409;10
805;89;4;0;0
806;89;5;0;0
807;89;6;0;0
808;89;7;9;5000
809;89;8;0;0
810;89;9;0;0
811;90;1;248;30
812;90;2;8;10
813;90;3;33;5
814;90;4;0;0
815;90;5;0;0
816;90;6;0;0
817;90;7;0;0
818;90;8;0;0
819;90;9;0;0
820;91;1;248;30
821;91;2;8;10
822;91;3;409;10
823;91;4;0;0
824;91;5;0;0
825;91;6;0;0
826;91;7;9;5000
827;91;8;0;0
828;91;9;0;0
829;92;1;248;30
830;92;2;8;10
831;92;3;33;5
832;92;4;0;0
833;92;5;0;0
834;92;6;0;0
835;92;7;0;0
836;92;8;0;0
837;92;9;0;0
838;93;1;0;0
839;93;2;0;0
840;93;3;0;0
841;93;4;0;0
842;93;5;0;0
843;93;6;0;0
844;93;7;0;0
845;93;8;0;0
846;93;9;0;0
847;94;1;0;0
848;94;2;0;0
849;94;3;0;0
850;94;4;0;0
851;94;5;0;0
852;94;6;0;0
853;94;7;0;0
854;94;8;0;0
855;94;9;0;0
856;95;1;0;0
857;95;2;0;0
858;95;3;0;0
859;95;4;0;0
860;95;5;0;0
861;95;6;0;0
862;95;7;0;0
863;95;8;0;0
864;95;9;0;0
865;96;1;0;0
866;96;2;0;0
867;96;3;0;0
868;96;4;0;0
869;96;5;0;0
870;96;6;0;0
871;96;7;0;0
872;96;8;0;0
873;96;9;0;0
874;97;1;0;0
875;97;2;0;0
876;97;3;0;0
877;97;4;0;0
878;97;5;0;0
879;97;6;0;0
880;97;7;0;0
881;97;8;0;0
882;97;9;0;0
883;98;1;0;0
884;98;2;0;0
885;98;3;0;0
886;98;4;0;0
887;98;5;0;0
888;98;6;0;0
889;98;7;0;0
890;98;8;0;0
891;98;9;0;0
892;99;1;0;0
893;99;2;0;0
894;99;3;0;0
895;99;4;0;0
896;99;5;0;0
897;99;6;0;0
898;99;7;0;0
899;99;8;0;0
900;99;9;0;0
901;100;1;1;30
902;100;2;101;10
903;100;3;103;5
904;100;4;0;0
905;100;5;0;0
906;100;6;0;0
907;100;7;0;0
908;100;8;0;0
909;100;9;0;0
910;101;1;1;30
911;101;2;109;10
912;101;3;110;5
913;101;4;0;0
914;101;5;0;0
915;101;6;0;0
916;101;7;0;0
917;101;8;0;0
918;101;9;0;0
919;102;1;0;0
920;102;2;0;0
921;102;3;0;0
922;102;4;0;0
923;102;5;0;0
924;102;6;0;0
925;102;7;0;0
926;102;8;0;0
927;102;9;0;0
928;103;1;2;30
929;103;2;201;10
930;103;3;111;5
931;103;4;0;0
932;103;5;0;0
933;103;6;0;0
934;103;7;0;0
935;103;8;0;0
936;103;9;0;0
937;104;1;2;30
938;104;2;241;10
939;104;3;118;5
940;104;4;0;0
941;104;5;0;0
942;104;6;0;0
943;104;7;0;0
944;104;8;0;0
945;104;9;0;0
946;105;1;2;30
947;105;2;201;10
948;105;3;111;5
949;105;4;0;0
950;105;5;0;0
951;105;6;0;0
952;105;7;0;0
953;105;8;0;0
954;105;9;0;0
955;106;1;2;30
956;106;2;201;10
957;106;3;111;5
958;106;4;0;0
959;106;5;0;0
960;106;6;0;0
961;106;7;0;0
962;106;8;0;0
963;106;9;0;0
964;107;1;2;30
965;107;2;241;10
966;107;3;118;5
967;107;4;0;0
968;107;5;0;0
969;107;6;0;0
970;107;7;0;0
971;107;8;0;0
972;107;9;0;0
973;108;1;2;30
974;108;2;201;10
975;108;3;111;5
976;108;4;0;0
977;108;5;0;0
978;108;6;0;0
979;108;7;0;0
980;108;8;0;0
981;108;9;0;0
982;109;1;2;30
983;109;2;241;10
984;109;3;118;5
985;109;4;0;0
986;109;5;0;0
987;109;6;0;0
988;109;7;0;0
989;109;8;0;0
990;109;9;0;0
991;110;1;2;30
992;110;2;201;10
993;110;3;111;5
994;110;4;0;0
995;110;5;0;0
996;110;6;0;0
997;110;7;0;0
998;110;8;0;0
999;110;9;0;0
1000;111;1;0;0
1001;111;2;0;0
1002;111;3;0;0
1003;111;4;0;0
1004;111;5;0;0
1005;111;6;0;0
1006;111;7;0;0
1007;111;8;0;0
1008;111;9;0;0
1009;112;1;0;0
1010;112;2;0;0
1011;112;3;0;0
1012;112;4;0;0
1013;112;5;0;0
1014;112;6;0;0
1015;112;7;0;0
1016;112;8;0;0
1017;112;9;0;0
1018;113;1;202;30
1019;113;2;3;10
1020;113;3;121;5
1021;113;4;0;0
1022;113;5;0;0
1023;113;6;0;0
1024;113;7;0;0
1025;113;8;0;0
1026;113;9;0;0
1027;114;1;202;30
1028;114;2;3;10
1029;114;3;121;5
1030;114;4;0;0
1031;114;5;0;0
1032;114;6;0;0
1033;114;7;0;0
1034;114;8;0;0
1035;114;9;0;0
1036;115;1;0;0
1037;115;2;0;0
1038;115;3;0;0
1039;115;4;0;0
1040;115;5;0;0
1041;115;6;0;0
1042;115;7;0;0
1043;115;8;0;0
1044;115;9;0;0
1045;116;1;0;0
1046;116;2;0;0
1047;116;3;0;0
1048;116;4;0;0
1049;116;5;0;0
1050;116;6;0;0
1051;116;7;0;0
1052;116;8;0;0
1053;116;9;0;0
1054;117;1;202;30
1055;117;2;3;10
1056;117;3;121;5
1057;117;4;0;0
1058;117;5;0;0
1059;117;6;0;0
1060;117;7;0;0
1061;117;8;0;0
1062;117;9;0;0
1063;118;1;242;30
1064;118;2;3;10
1065;118;3;127;5
1066;118;4;0;0
1067;118;5;0;0
1068;118;6;0;0
1069;118;7;0;0
1070;118;8;0;0
1071;118;9;0;0
1072;119;1;242;30
1073;119;2;3;10
1074;119;3;121;5
1075;119;4;0;0
1076;119;5;0;0
1077;119;6;0;0
1078;119;7;0;0
1079;119;8;0;0
1080;119;9;0;0
1081;120;1;202;30
1082;120;2;3;10
1083;120;3;121;5
1084;120;4;0;0
1085;120;5;0;0
1086;120;6;0;0
1087;120;7;0;0
1088;120;8;0;0
1089;120;9;0;0
1090;121;1;202;30
1091;121;2;3;10
1092;121;3;121;5
1093;121;4;0;0
1094;121;5;0;0
1095;121;6;0;0
1096;121;7;0;0
1097;121;8;0;0
1098;121;9;0;0
1099;122;1;202;30
1100;122;2;3;10
1101;122;3;121;5
1102;122;4;0;0
1103;122;5;0;0
1104;122;6;0;0
1105;122;7;0;0
1106;122;8;0;0
1107;122;9;0;0
1108;123;1;242;30
1109;123;2;3;10
1110;123;3;127;5
1111;123;4;0;0
1112;123;5;0;0
1113;123;6;0;0
1114;123;7;0;0
1115;123;8;0;0
1116;123;9;0;0
1117;124;1;242;30
1118;124;2;3;10
1119;124;3;121;5
1120;124;4;0;0
1121;124;5;0;0
1122;124;6;0;0
1123;124;7;0;0
1124;124;8;0;0
1125;124;9;0;0
1126;125;1;242;30
1127;125;2;3;10
1128;125;3;121;5
1129;125;4;0;0
1130;125;5;0;0
1131;125;6;0;0
1132;125;7;0;0
1133;125;8;0;0
1134;125;9;0;0
1135;126;1;242;30
1136;126;2;3;10
1137;126;3;127;5
1138;126;4;0;0
1139;126;5;0;0
1140;126;6;0;0
1141;126;7;0;0
1142;126;8;0;0
1143;126;9;0;0
1144;127;1;0;0
1145;127;2;0;0
1146;127;3;0;0
1147;127;4;0;0
1148;127;5;0;0
1149;127;6;0;0
1150;127;7;0;0
1151;127;8;0;0
1152;127;9;0;0
1153;128;1;202;30
1154;128;2;3;10
1155;128;3;121;5
1156;128;4;0;0
1157;128;5;0;0
1158;128;6;0;0
1159;128;7;0;0
1160;128;8;0;0
1161;128;9;0;0
1162;129;1;202;30
1163;129;2;3;10
1164;129;3;127;5
1165;129;4;0;0
1166;129;5;0;0
1167;129;6;0;0
1168;129;7;0;0
1169;129;8;0;0
1170;129;9;0;0
1171;130;1;202;30
1172;130;2;3;10
1173;130;3;121;5
1174;130;4;0;0
1175;130;5;0;0
1176;130;6;0;0
1177;130;7;0;0
1178;130;8;0;0
1179;130;9;0;0
1180;131;1;0;0
1181;131;2;0;0
1182;131;3;0;0
1183;131;4;0;0
1184;131;5;0;0
1185;131;6;0;0
1186;131;7;0;0
1187;131;8;0;0
1188;131;9;0;0
1189;132;1;202;30
1190;132;2;3;10
1191;132;3;121;5
1192;132;4;0;0
1193;132;5;0;0
1194;132;6;0;0
1195;132;7;0;0
1196;132;8;0;0
1197;132;9;0;0
1198;133;1;242;30
1199;133;2;3;10
1200;133;3;127;5
1201;133;4;0;0
1202;133;5;0;0
1203;133;6;0;0
1204;133;7;0;0
1205;133;8;0;0
1206;133;9;0;0
1207;134;1;242;30
1208;134;2;3;10
1209;134;3;127;5
1210;134;4;0;0
1211;134;5;0;0
1212;134;6;0;0
1213;134;7;0;0
1214;134;8;0;0
1215;134;9;0;0
1216;135;1;0;0
1217;135;2;0;0
1218;135;3;0;0
1219;135;4;0;0
1220;135;5;0;0
1221;135;6;0;0
1222;135;7;0;0
1223;135;8;0;0
1224;135;9;0;0
1225;136;1;202;30
1226;136;2;3;10
1227;136;3;121;5
1228;136;4;0;0
1229;136;5;0;0
1230;136;6;0;0
1231;136;7;0;0
1232;136;8;0;0
1233;136;9;0;0
1234;137;1;242;30
1235;137;2;3;10
1236;137;3;121;5
1237;137;4;0;0
1238;137;5;0;0
1239;137;6;0;0
1240;137;7;0;0
1241;137;8;0;0
1242;137;9;0;0
1243;138;1;202;30
1244;138;2;3;10
1245;138;3;121;5
1246;138;4;0;0
1247;138;5;0;0
1248;138;6;0;0
1249;138;7;0;0
1250;138;8;0;0
1251;138;9;0;0
1252;139;1;203;30
1253;139;2;4;10
1254;139;3;131;5
1255;139;4;0;0
1256;139;5;0;0
1257;139;6;0;0
1258;139;7;0;0
1259;139;8;0;0
1260;139;9;0;0
1261;140;1;243;30
1262;140;2;4;10
1263;140;3;131;5
1264;140;4;0;0
1265;140;5;0;0
1266;140;6;0;0
1267;140;7;0;0
1268;140;8;0;0
1269;140;9;0;0
1270;141;1;243;30
1271;141;2;4;10
1272;141;3;131;5
1273;141;4;0;0
1274;141;5;0;0
1275;141;6;0;0
1276;141;7;0;0
1277;141;8;0;0
1278;141;9;0;0
1279;142;1;243;30
1280;142;2;4;10
1281;142;3;131;5
1282;142;4;0;0
1283;142;5;0;0
1284;142;6;0;0
1285;142;7;0;0
1286;142;8;0;0
1287;142;9;0;0
1288;143;1;203;30
1289;143;2;4;10
1290;143;3;131;5
1291;143;4;0;0
1292;143;5;0;0
1293;143;6;0;0
1294;143;7;0;0
1295;143;8;0;0
1296;143;9;0;0
1297;144;1;203;30
1298;144;2;4;10
1299;144;3;131;5
1300;144;4;0;0
1301;144;5;0;0
1302;144;6;0;0
1303;144;7;0;0
1304;144;8;0;0
1305;144;9;0;0
1306;145;1;243;30
1307;145;2;4;10
1308;145;3;131;5
1309;145;4;0;0
1310;145;5;0;0
1311;145;6;0;0
1312;145;7;0;0
1313;145;8;0;0
1314;145;9;0;0
1315;146;1;243;30
1316;146;2;4;10
1317;146;3;131;5
1318;146;4;0;0
1319;146;5;0;0
1320;146;6;0;0
1321;146;7;0;0
1322;146;8;0;0
1323;146;9;0;0
1324;147;1;0;0
1325;147;2;0;0
1326;147;3;0;0
1327;147;4;0;0
1328;147;5;0;0
1329;147;6;0;0
1330;147;7;0;0
1331;147;8;0;0
1332;147;9;0;0
1333;148;1;0;0
1334;148;2;0;0
1335;148;3;0;0
1336;148;4;0;0
1337;148;5;0;0
1338;148;6;0;0
1339;148;7;0;0
1340;148;8;0;0
1341;148;9;0;0
1342;149;1;0;0
1343;149;2;0;0
1344;149;3;0;0
1345;149;4;0;0
1346;149;5;0;0
1347;149;6;0;0
1348;149;7;0;0
1349;149;8;0;0
1350;149;9;0;0
1351;150;1;83;30
1352;150;2;83;10
1353;150;3;83;5
1354;150;4;0;0
1355;150;5;0;0
1356;150;6;610;5
1357;150;7;0;0
1358;150;8;0;0
1359;150;9;0;0
1360;151;1;83;30
1361;151;2;83;10
1362;151;3;83;5
1363;151;4;0;0
